1, 1.0, 0, 0
2, 1.0, 0, 0
3, 1.0, 0, 0
4, 1.0, 0, 0
5, 1.2, 0, 0
6, 1.3333333333333333, 0, 1.3333333333333333
7, 1.2857142857142858, 0, 0
8, 1.25, 0, 0
9, 1.2222222222222223, 0, 0
10, 1.2, 0, 1.2
11, 1.1818181818181819, 0, 0
12, 1.25, 0, 0
13, 1.3846153846153846, 0, 0
14, 1.3571428571428572, 0, 0
15, 1.4666666666666666, 0, 0
16, 1.5625, 0, 0
17, 1.5294117647058822, 0, 0
18, 1.5, 0, 1.5
19, 1.5263157894736843, 0, 0
20, 1.5, 0, 0
21, 1.5238095238095237, 0, 0
22, 1.6818181818181819, 0, 0
23, 1.6956521739130435, 0, 0
24, 1.6666666666666667, 0, 0
25, 1.68, 0, 0
26, 1.6923076923076923, 0, 0
27, 1.6666666666666667, 0, 0
28, 1.6428571428571428, 0, 0
29, 1.6206896551724137, 0, 0
30, 1.6666666666666667, 0, 0
31, 1.8064516129032258, 1.8064516129032258, 0
32, 1.84375, 1.84375, 0
33, 1.8484848484848484, 0, 0
34, 1.8529411764705883, 1.8529411764705883, 0
35, 1.8857142857142857, 0, 0
36, 1.8888888888888888, 0, 0
37, 1.8918918918918919, 0, 1.8918918918918919
38, 1.894736842105263, 0, 0
39, 1.8717948717948718, 0, 0
40, 1.85, 0, 0
41, 1.853658536585366, 0, 0
42, 1.8333333333333333, 0, 0
43, 1.8372093023255813, 0, 0
44, 1.8409090909090908, 0, 0
45, 1.8444444444444446, 0, 0
46, 1.826086956521739, 0, 0
47, 1.8085106382978724, 0, 0
48, 1.8125, 0, 0
49, 1.836734693877551, 0, 0
50, 1.82, 0, 0
51, 1.8235294117647058, 0, 0
52, 1.8076923076923077, 0, 0
53, 1.8113207547169812, 1.8113207547169812, 0
54, 1.8148148148148149, 0, 0
55, 1.8, 0, 0
56, 1.7857142857142858, 0, 0
57, 1.7719298245614035, 0, 0
58, 1.7758620689655173, 0, 0
59, 1.7627118644067796, 0, 0
60, 1.75, 0, 0
61, 1.7377049180327868, 0, 0
62, 1.7419354838709677, 0, 0
63, 1.7301587301587302, 0, 0
64, 1.71875, 0, 0
65, 1.7076923076923076, 0, 0
66, 1.7575757575757576, 1.7575757575757576, 0
67, 1.7611940298507462, 0, 0
68, 1.75, 0, 0
69, 1.7391304347826086, 0, 0
70, 1.7285714285714286, 0, 1.7285714285714286
71, 1.732394366197183, 0, 0
72, 1.7222222222222223, 0, 0
73, 1.7123287671232876, 0, 0
74, 1.7027027027027026, 0, 0
75, 1.6933333333333334, 0, 0
76, 1.6842105263157894, 0, 0
77, 1.6753246753246753, 0, 0
78, 1.6666666666666667, 0, 0
79, 1.6582278481012658, 0, 0
80, 1.6625, 0, 0
81, 1.654320987654321, 0, 0
82, 1.646341463414634, 0, 0
83, 1.6385542168674698, 0, 0
84, 1.6428571428571428, 0, 0
